cluster weight:
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 伤亡及损害#应急预案#概况#救援:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震历史#地震原因#未能预报原因#地质#成因#成因与地质背景#震中位置#地震位置#水利建设#诱发地震#大地构造#地震前后全球地震情况#余震和之后发生的其他地震#发生原因#地震发生#地质背景#地震对比#地面构造变形:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 情况概述#死亡人数:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 能量释放#震级#地震类型#震级(规模)#地震特性#释放能量#震源深度:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 对口援助工程#国内援助#国内社会#军警:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 本次地震成因#与唐山大地震相比较#地震成因#利用地震资源#汶川地震余震说#系列地震#余震#历次余震#地震破坏#火山地震#余震未绝#数次地震#地质公园#随地震而来的大火#该地区历史地震背景#第二次地震#专家详析#地震级别#基本信息#引发火灾#地震信息#前震与余震纪录#随之而来的大火:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 核研究#异常征兆研究#地震前兆:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 现场#地震概况:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 伤亡与损失#历史背景#预警#海啸#地震经过#伤亡情况#损失与伤亡#主要经过#影响邻近#破坏预测#级别#地震背景#地震灾害#人员死亡及财产损失#概述#地震烈度#伤亡人数#影响#媒体报道#教训与反思#伤亡#伤亡损失#引发海啸#人员伤亡报告#损失情况#基本情况:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 各地最大震度:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 获救:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 可能发生大海啸:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 救援事故:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 人物事迹#感人故事#百岁幸存者#光荣事例#地震事迹#具体的倒塌学校名单:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 征兆和预警#征兆与预警:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 极重灾区#伤亡与灾情#震中震源#宏观震中#地震简介#烈度(震度):0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地形地貌#灾后状况#地貌与水利#大堰塞湖:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 待解问题:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 广播:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 纪念碑馆:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 中国红十字基金会#捐助#捐款去向#香港部分网民抗捐活动#国内震灾捐款f:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地裂#地震详述#劫后余生，百年纪念:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 维权与诉讼:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 震中附近地震史#震中#构造地震#灾害破坏#第一次地震#旧金山地震百年启示#地震情形#地震释放的能量#概要#相关作品f:0.07692307692307693
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 掩盖真相:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 正式名称:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震前预兆:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 捐赠#一般灾区#波及面:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 心理:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 影响范围#波及范围:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 设防环节#有关校舍质量问题的争议#校舍安全#工程抗震:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 预报设防#地震测报#抗震精神#地震监测#科研意义#地震探索#人心叵测:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 未来的威胁:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 公路:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 中华民国外交部批判:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 核电紧急状态#救援祈福#核电影响:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 目击回忆#目击者:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 教育与校舍:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 防灾救灾#防减灾日:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 核泄漏#对中国影响#二次事故:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震危害:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 电视#募捐活动#悼念活动#传播媒体#第一次#纪录片:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 震前先兆:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地形复杂#困难与障碍:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 捐献最多的公司:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 时间:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 民间#民间组织#部分承诺捐款最多的国家和组织:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 火灾:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 中央政府重建工程#10年重建#灾后重建#重建:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 金融证券#金融与工业#震源:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 民众与自救#消防官兵:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 诉讼:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 震前摩擦:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 祈福:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 反应:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震防御:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 治安:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 山崩:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 停气:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 火炬传递#北京奥运会:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 停水:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 传播方式:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地理分布#时间分布#地震概率#专家意见:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震序列:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 通讯联络#通讯:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 建筑受损:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 全国动员:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 国内反应:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 气候暖化跟地震的关联:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 损害:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 纪念:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 灾民惨状:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 寓意未来:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 工商业损失#经济损失#财产损失#详细参数#龙门山断裂带说#巨大损失#造成损失:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 灾民安置#灾民安置:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震震级#主要地震#第三次地震#损失#过程#海原地震史料:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 其他各国:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 气候恶劣:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 大熊猫#生态:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 海啸与环保:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 人工地震:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 较重灾区#余震级别#背景:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 科教文卫:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 濒死的拂晓:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震理赔:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 受灾实情:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 国际电讯服务中断:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 司法:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 卫生条件#卫生与污染:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 环境保护:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 行政院陆委会批判:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 环境恶劣:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 赈济:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 抗震场地:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震的规模:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 纪念馆与文艺作品#纪念馆:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 救援报道:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震分布:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 政府因应措施与民间救援:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 自然警告信号:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 救灾:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地理分布——地震带:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 中国红十字会要求国际红十字会应征得中国红十字会的允许方可援助之争议:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 陷落地震:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震应急:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 联合国:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 县市政府批判:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 民间传说:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 地震学的诞生:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 房屋加固:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- 全国哀悼#国外#哀悼与纪念#地震纪念:0.0
地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况 -AND- root:0.14583333333333334
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 捐助及慰问#国际反应#哀悼日#各国反应#境外援助#高原反应#具体灾难#国际慰问#全国#救灾援助#全国哀悼日#美国国会严词批判#预警系统#捐款#其他国家#慷慨援助#分析#人员伤亡#周恩来赴灾区慰问#中国的援助:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 原因剖析#震后#简介#破坏特点:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 对政府救援的批评、质疑与抗议#民间质疑#国际救援行动#全球救援#政府救援批评#各方捐助#抗震评价#人道救援#媒体评论#国际救援#境外#救援行动#援助:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 国际社会#地震消息#医疗救治#军队#国际援助#“救援黄金72小时”全程记录#中华人民共和国政府有意阻挠国际救难队和救援物资抵台之争议#航空#通信交通:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 救灾进展#政府和国有企业#启示#抗震救灾#政府#搜救情况#中国政府回应指责:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 谣言#地震后的动乱与暴力镇压#以怨报德:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 屠杀#灾情#地震统计:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 网络:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震详情:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 中国大陆#电力#停电:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震参数#国家关怀:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 经济影响#股市影响#地震影响#经济冲击#地质影响#民间影响#次生影响:0.2222222222222222
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 交通#铁路#道路抢修#产生影响#交通运输#政府影响#周边影响#震后影响#地震预报#民政抚慰:0.11764705882352941
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 伤亡及损害#应急预案#概况#救援:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震历史#地震原因#未能预报原因#地质#成因#成因与地质背景#震中位置#地震位置#水利建设#诱发地震#大地构造#地震前后全球地震情况#余震和之后发生的其他地震#发生原因#地震发生#地质背景#地震对比#地面构造变形:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 情况概述#死亡人数:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 能量释放#震级#地震类型#震级(规模)#地震特性#释放能量#震源深度:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 对口援助工程#国内援助#国内社会#军警:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 本次地震成因#与唐山大地震相比较#地震成因#利用地震资源#汶川地震余震说#系列地震#余震#历次余震#地震破坏#火山地震#余震未绝#数次地震#地质公园#随地震而来的大火#该地区历史地震背景#第二次地震#专家详析#地震级别#基本信息#引发火灾#地震信息#前震与余震纪录#随之而来的大火:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 核研究#异常征兆研究#地震前兆:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 现场#地震概况:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 伤亡与损失#历史背景#预警#海啸#地震经过#伤亡情况#损失与伤亡#主要经过#影响邻近#破坏预测#级别#地震背景#地震灾害#人员死亡及财产损失#概述#地震烈度#伤亡人数#影响#媒体报道#教训与反思#伤亡#伤亡损失#引发海啸#人员伤亡报告#损失情况#基本情况:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 各地最大震度:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 获救:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 可能发生大海啸:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 救援事故:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 人物事迹#感人故事#百岁幸存者#光荣事例#地震事迹#具体的倒塌学校名单:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 征兆和预警#征兆与预警:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 极重灾区#伤亡与灾情#震中震源#宏观震中#地震简介#烈度(震度):0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地形地貌#灾后状况#地貌与水利#大堰塞湖:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 待解问题:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 广播:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 纪念碑馆:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 中国红十字基金会#捐助#捐款去向#香港部分网民抗捐活动#国内震灾捐款f:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地裂#地震详述#劫后余生，百年纪念:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 维权与诉讼:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 震中附近地震史#震中#构造地震#灾害破坏#第一次地震#旧金山地震百年启示#地震情形#地震释放的能量#概要#相关作品f:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 掩盖真相:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 正式名称:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震前预兆:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 捐赠#一般灾区#波及面:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 心理:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 影响范围#波及范围:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 设防环节#有关校舍质量问题的争议#校舍安全#工程抗震:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 预报设防#地震测报#抗震精神#地震监测#科研意义#地震探索#人心叵测:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 未来的威胁:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 公路:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 中华民国外交部批判:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 核电紧急状态#救援祈福#核电影响:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 目击回忆#目击者:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 教育与校舍:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 防灾救灾#防减灾日:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 核泄漏#对中国影响#二次事故:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震危害:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 电视#募捐活动#悼念活动#传播媒体#第一次#纪录片:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 震前先兆:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地形复杂#困难与障碍:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震后的情况#震后华人情况#破坏情况#受灾情况#破坏现象#震后情况#记录备忘#赈灾情况:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 捐献最多的公司:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 时间:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 民间#民间组织#部分承诺捐款最多的国家和组织:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 火灾:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 中央政府重建工程#10年重建#灾后重建#重建:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 金融证券#金融与工业#震源:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 民众与自救#消防官兵:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 诉讼:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 震前摩擦:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 祈福:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 反应:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震防御:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 治安:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 山崩:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 停气:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 火炬传递#北京奥运会:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 停水:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 传播方式:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地理分布#时间分布#地震概率#专家意见:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 地震序列:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 通讯联络#通讯:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 建筑受损:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 全国动员:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 国内反应:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 气候暖化跟地震的关联:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 损害:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 纪念:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 灾民惨状:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 寓意未来:0.0
文化与古迹#古文化被摧毁#文物古迹#民族文化#灾区状况 -AND- 工商业损失#经济损失#财产损失#详细参数#龙门山断裂带说#巨大损失#造成损失:0.0
